Image Path,Question,Predicted Answer,Correct Answer
DS-MVTec/hazelnut/image/cut/013.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/hazelnut/image/cut/013.png,There is a defect in the object. Where is the defect?,C,D
DS-MVTec/hazelnut/image/cut/013.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/hazelnut/image/cut/013.png,There is a defect in the object. What effect does the defect have on the hazelnut?,A,A
DS-MVTec/hazelnut/image/cut/014.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/cut/014.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/hazelnut/image/cut/014.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/hazelnut/image/cut/014.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/hazelnut/image/cut/014.png,There is a defect in the object. What is the potential effect of the defect?,D,D
DS-MVTec/hazelnut/image/cut/015.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/cut/015.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/hazelnut/image/cut/015.png,There is a defect in the object. Where is the defect?,C,D
DS-MVTec/hazelnut/image/cut/015.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/hazelnut/image/cut/015.png,There is a defect in the object. What is the effect of the defect?,B,B
DS-MVTec/hazelnut/image/cut/016.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/cut/016.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/hazelnut/image/cut/016.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/hazelnut/image/cut/016.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/hazelnut/image/cut/016.png,There is a defect in the object. What does the appearance of the defect suggest?,D,D
DS-MVTec/hazelnut/image/good/000.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/001.png,Is there any defect in the object?,B,A
DS-MVTec/hazelnut/image/good/002.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/003.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/004.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/005.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/006.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/007.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/008.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/009.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/010.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/011.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/012.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/013.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/014.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/015.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/016.png,Is there any defect in the hazelnut?,A,A
DS-MVTec/hazelnut/image/good/017.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/018.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/019.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/020.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/021.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/022.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/023.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/024.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/025.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/026.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/027.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/028.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/029.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/030.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/031.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/032.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/033.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/034.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/035.png,Is there any defect in the hazelnut?,A,A
DS-MVTec/hazelnut/image/good/036.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/good/037.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/good/038.png,Is there any defect in the hazelnut?,B,A
DS-MVTec/hazelnut/image/good/039.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/hole/000.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/hole/000.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/hazelnut/image/hole/000.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/hazelnut/image/hole/000.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/hazelnut/image/hole/000.png,There is a defect in the object. What could be the effect of the defect on the hazelnut?,A,A
DS-MVTec/hazelnut/image/hole/001.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/001.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/hazelnut/image/hole/001.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/hazelnut/image/hole/001.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/hazelnut/image/hole/001.png,There is a defect in the object. What is the effect of the defect on the hazelnut's shell?,D,D
DS-MVTec/hazelnut/image/hole/002.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/002.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/hazelnut/image/hole/002.png,There is a defect in the object. Where is the defect?,D,B
DS-MVTec/hazelnut/image/hole/002.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/hazelnut/image/hole/002.png,"There is a defect in the object. Based on the appearance of the defect, what might be a possible cause?",B,B
DS-MVTec/hazelnut/image/hole/003.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/003.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/hazelnut/image/hole/003.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/hazelnut/image/hole/003.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/hazelnut/image/hole/003.png,There is a defect in the object. What could be the effect of the defect?,A,A
DS-MVTec/hazelnut/image/hole/004.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/004.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/hazelnut/image/hole/004.png,There is a defect in the object. Where is the defect?,D,A
DS-MVTec/hazelnut/image/hole/004.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/hazelnut/image/hole/004.png,There is a defect in the object. What is the potential effect of the defect?,A,A
DS-MVTec/hazelnut/image/hole/005.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/005.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/hazelnut/image/hole/005.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/hazelnut/image/hole/005.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/hazelnut/image/hole/005.png,There is a defect in the object. What is the effect of the defect on the hazelnut?,A,A
DS-MVTec/hazelnut/image/hole/006.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/006.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/hazelnut/image/hole/006.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/hazelnut/image/hole/006.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/hazelnut/image/hole/006.png,There is a defect in the object. What could be the effect of the defect on the hazelnut?,D,D
DS-MVTec/hazelnut/image/hole/007.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/hole/007.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/hazelnut/image/hole/007.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/hazelnut/image/hole/007.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/hazelnut/image/hole/007.png,There is a defect in the object. What is the potential effect of the defect on the hazelnut?,B,B
DS-MVTec/hazelnut/image/hole/008.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/008.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/hazelnut/image/hole/008.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/hazelnut/image/hole/008.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/hazelnut/image/hole/008.png,There is a defect in the object. What could be the effect of the defect on the hazelnut?,A,A
DS-MVTec/hazelnut/image/hole/009.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/hole/009.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/hazelnut/image/hole/009.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/hazelnut/image/hole/009.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/hazelnut/image/hole/009.png,There is a defect in the object. What is the effect of the defect?,B,B
DS-MVTec/hazelnut/image/hole/010.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/010.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/hazelnut/image/hole/010.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/hazelnut/image/hole/010.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/hazelnut/image/hole/010.png,There is a defect in the object. What does the appearance of the defect suggest?,C,C
DS-MVTec/hazelnut/image/hole/011.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/011.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/hazelnut/image/hole/011.png,There is a defect in the object. Where is the defect?,D,C
DS-MVTec/hazelnut/image/hole/011.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/hazelnut/image/hole/011.png,There is a defect in the object. What might be the effect of the defect on the hazelnut?,B,B
DS-MVTec/hazelnut/image/hole/012.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/hole/012.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/hazelnut/image/hole/012.png,There is a defect in the object. Where is the defect?,B,D
DS-MVTec/hazelnut/image/hole/012.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/hazelnut/image/hole/012.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/hazelnut/image/hole/013.png,Is there any defect in the object?,B,B
DS-MVTec/hazelnut/image/hole/013.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/hazelnut/image/hole/013.png,There is a defect in the object. Where is the defect?,D,C
DS-MVTec/hazelnut/image/hole/013.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/hazelnut/image/hole/013.png,There is a defect in the object. What effect does the defect have on the hazelnut?,B,B
DS-MVTec/hazelnut/image/hole/014.png,Is there any defect in the object?,A,A
DS-MVTec/hazelnut/image/hole/014.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/hazelnut/image/hole/014.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/hazelnut/image/hole/014.png,There is a defect in the object. What is the appearance of the defect?,C,C
